professional_id,position_ids,shift_start_time,shift_end_time,name,report_grouping_region_code,facility_rate_cents_per_hour,professional_rate_cents_per_hour,canceled_reason
511917,RN,12/15/20 13:00,12/16/20 1:30,Facility 6,Florida,12188,9750,
437764,RN,12/15/20 19:00,12/16/20 7:30,Facility 6,Florida,13125,10500,
600530,CNA,12/15/20 20:00,12/16/20 1:15,Facility 5,Florida,3143,2200,20
317751,RN,12/16/20 1:00,12/16/20 13:30,Facility 6,Florida,13563,10850,20
781898,CNA,12/16/20 1:00,12/16/20 13:30,Facility 5,Florida,3300,2310,4
455103,CNA,12/16/20 1:00,12/16/20 9:30,Facility 5,Florida,3300,2310,4
601681,CNA,12/16/20 1:00,12/16/20 9:30,Facility 5,Florida,3300,2310,
744401,CNA,12/16/20 1:00,12/16/20 9:30,Facility 5,Florida,3300,2310,
274323,RN,12/16/20 1:00,12/16/20 13:30,Facility 6,Florida,13563,10850,
448740,RN,12/16/20 1:00,12/16/20 13:30,Facility 6,Florida,12594,10075,
317751,RN,12/16/20 1:00,12/16/20 13:30,Facility 6,Florida,12594,10075,
465132,CNA,12/16/20 13:00,12/16/20 21:30,Facility 5,Florida,3143,2200,
229973,RN,12/16/20 13:00,12/17/20 1:30,Facility 6,Florida,12188,9750,
437764,RN,12/16/20 19:00,12/17/20 7:30,Facility 6,Florida,13125,10500,
274323,RN,12/17/20 1:00,12/17/20 13:30,Facility 6,Florida,13563,10850,21
317751,RN,12/17/20 1:00,12/16/20 13:30,Facility 6,Florida,13563,10850,20
341626,CNA,12/17/20 1:00,12/17/20 5:00,Facility 5,Florida,3300,2310,
744401,CNA,12/17/20 1:00,12/17/20 9:30,Facility 5,Florida,3300,2310,
317751,RN,12/17/20 1:00,12/17/20 13:30,Facility 6,Florida,12594,10075,
743466,RN,12/17/20 1:00,12/17/20 13:30,Facility 6,Florida,13563,10850,
448740,RN,12/17/20 1:00,12/17/20 13:30,Facility 6,Florida,12594,10075,
714970,RN,12/17/20 13:00,12/18/20 1:30,Facility 6,Florida,12188,9750,21
655801,CNA,12/17/20 13:00,12/18/20 1:30,Facility 5,Florida,3143,2200,
652474,CNA,12/17/20 13:00,12/18/20 1:30,Facility 5,Florida,3143,2200,
465132,CNA,12/17/20 13:00,12/17/20 21:30,Facility 5,Florida,3143,2200,
437764,RN,12/17/20 19:00,12/18/20 7:30,Facility 6,Florida,13125,10500,
970494,CNA,12/17/20 21:30,12/18/20 1:30,Facility 5,Florida,3143,2200,21
341626,CNA,12/18/20 1:00,12/18/20 5:00,Facility 5,Florida,3300,2310,
744401,CNA,12/18/20 1:00,12/18/20 9:30,Facility 5,Florida,3300,2310,
970494,CNA,12/18/20 1:00,12/18/20 9:30,Facility 5,Florida,3300,2310,
749400,RN,12/18/20 1:00,12/18/20 13:30,Facility 6,Florida,13563,10850,
908599,RN,12/18/20 1:00,12/18/20 13:30,Facility 6,Florida,13563,10850,
315176,RN,12/18/20 1:00,12/18/20 13:30,Facility 6,Florida,12594,10075,
781898,CNA,12/18/20 5:00,12/18/20 13:30,Facility 5,Florida,3300,2310,
744401,CNA,12/18/20 9:30,12/18/20 13:30,Facility 5,Florida,3300,2310,13
652474,CNA,12/18/20 13:00,12/19/20 1:30,Facility 5,Florida,3143,2200,
660655,CNA,12/18/20 13:00,12/19/20 1:30,Facility 5,Florida,3143,2200,
465132,CNA,12/18/20 13:00,12/18/20 21:30,Facility 5,Florida,3143,2200,
714970,RN,12/18/20 13:00,12/19/20 1:30,Facility 6,Florida,12188,9750,
238386,RN,12/18/20 13:00,12/19/20 1:30,Facility 6,Florida,13125,10500,
913993,RN,12/19/20 1:00,12/19/20 13:30,Facility 6,Florida,13000,10400,7
744401,CNA,12/19/20 1:00,12/19/20 9:30,Facility 5,Florida,3457,2420,
749400,RN,12/19/20 1:00,12/19/20 13:30,Facility 6,Florida,14000,11200,
315176,RN,12/19/20 1:00,12/19/20 13:30,Facility 6,Florida,13000,10400,
302977,RN,12/19/20 1:00,12/19/20 13:30,Facility 6,Florida,13000,10400,
781898,CNA,12/19/20 5:00,12/19/20 13:30,Facility 5,Florida,3457,2420,21
660655,CNA,12/19/20 13:00,12/20/20 1:30,Facility 5,Florida,3300,2310,
652474,CNA,12/19/20 13:00,12/20/20 1:30,Facility 5,Florida,3300,2310,
714970,RN,12/19/20 13:00,12/20/20 1:30,Facility 6,Florida,12594,10075,
313392,RN,12/19/20 13:00,12/20/20 1:30,Facility 6,Florida,12594,10075,
246834,RN,12/19/20 13:00,12/20/20 1:30,Facility 6,Florida,12594,10075,
238386,RN,12/19/20 13:00,12/20/20 1:30,Facility 6,Florida,13563,10850,
749400,RN,12/19/20 19:00,12/20/20 7:30,Facility 6,Florida,13563,10850,21
852786,RN,12/20/20 1:00,12/20/20 13:30,Facility 6,Florida,13000,10400,21
744401,CNA,12/20/20 1:00,12/20/20 9:30,Facility 5,Florida,3457,2420,
302977,RN,12/20/20 1:00,12/20/20 13:30,Facility 6,Florida,13000,10400,
315176,RN,12/20/20 1:00,12/20/20 13:30,Facility 6,Florida,13000,10400,
652474,CNA,12/20/20 13:00,12/21/20 1:30,Facility 5,Florida,3300,2310,4
660655,CNA,12/20/20 13:00,12/21/20 1:30,Facility 5,Florida,3300,2310,
313392,RN,12/20/20 13:00,12/21/20 1:30,Facility 6,Florida,12594,10075,
749400,RN,12/20/20 17:00,12/21/20 5:30,Facility 6,Florida,13563,10850,
744401,CNA,12/21/20 1:00,12/21/20 9:30,Facility 5,Florida,3457,2420,
852786,RN,12/21/20 1:00,12/21/20 13:30,Facility 6,Florida,13000,10400,
317751,RN,12/21/20 1:00,12/21/20 13:30,Facility 6,Florida,13000,10400,
302977,RN,12/21/20 1:00,12/21/20 13:30,Facility 6,Florida,13000,10400,
341626,CNA,12/21/20 9:30,12/21/20 13:30,Facility 5,Florida,3300,2310,
916937,CNA,12/21/20 13:00,12/22/20 1:30,Facility 5,Florida,3143,2200,4
660655,CNA,12/21/20 13:00,12/22/20 1:30,Facility 5,Florida,3143,2200,
465132,CNA,12/21/20 13:00,12/22/20 1:30,Facility 5,Florida,3143,2200,
313392,RN,12/21/20 13:00,12/22/20 1:30,Facility 6,Florida,12188,9750,
557418,RN,12/21/20 13:00,12/22/20 1:30,Facility 6,Florida,12188,9750,
360785,TECH,12/21/20 14:00,12/21/20 22:30,Facility 1,Florida,2286,1600,21
437764,RN,12/21/20 19:00,12/22/20 7:30,Facility 6,Florida,13125,10500,
341626,CNA,12/22/20 1:00,12/22/20 5:00,Facility 5,Florida,3300,2310,
744401,CNA,12/22/20 1:00,12/22/20 9:30,Facility 5,Florida,3300,2310,
315176,RN,12/22/20 1:00,12/22/20 13:30,Facility 6,Florida,12594,10075,
655015,RN,12/22/20 1:00,12/22/20 13:30,Facility 6,Florida,12594,10075,
781898,CNA,12/22/20 5:00,12/22/20 13:30,Facility 5,Florida,3300,2310,25
484634,RN,12/22/20 13:00,12/23/20 1:30,Facility 6,Florida,13125,10500,21
660655,CNA,12/22/20 13:00,12/23/20 1:30,Facility 5,Florida,3143,2200,
652474,CNA,12/22/20 13:00,12/23/20 1:30,Facility 5,Florida,3143,2200,
557418,RN,12/22/20 13:00,12/23/20 1:30,Facility 6,Florida,12188,9750,
360785,TECH,12/22/20 14:00,12/22/20 22:30,Facility 1,Florida,2286,1600,
437764,RN,12/22/20 19:00,12/23/20 7:30,Facility 6,Florida,13125,10500,
315176,RN,12/23/20 1:00,12/23/20 13:30,Facility 6,Florida,12594,10075,4
341626,CNA,12/23/20 1:00,12/23/20 5:00,Facility 5,Florida,3300,2310,
714970,RN,12/23/20 13:00,12/24/20 1:30,Facility 6,Florida,12188,9750,4
660655,CNA,12/23/20 13:00,12/24/20 1:30,Facility 5,Florida,3143,2200,
652474,CNA,12/23/20 13:00,12/24/20 1:30,Facility 5,Florida,3143,2200,
465132,CNA,12/23/20 13:00,12/24/20 1:30,Facility 5,Florida,3143,2200,
353579,RN,12/23/20 13:00,12/24/20 1:30,Facility 6,Florida,12188,9750,
360785,TECH,12/23/20 14:00,12/23/20 22:30,Facility 1,Florida,2286,1600,
490904,RN,12/23/20 19:00,12/24/20 7:30,Facility 6,Florida,13125,10500,4
315176,RN,12/24/20 1:00,12/24/20 13:30,Facility 6,Florida,12594,10075,4
341626,CNA,12/24/20 1:00,12/24/20 5:00,Facility 5,Florida,3300,2310,
655015,RN,12/24/20 1:00,12/24/20 13:30,Facility 6,Florida,12594,10075,
852786,RN,12/24/20 1:00,12/24/20 13:30,Facility 6,Florida,12594,10075,
660655,CNA,12/24/20 13:00,12/25/20 1:30,Facility 5,Florida,3143,2200,
652474,CNA,12/24/20 13:00,12/25/20 1:30,Facility 5,Florida,3143,2200,
307827,RN,12/25/20 1:00,12/25/20 13:30,Facility 6,Florida,13813,11050,
455103,CNA,12/25/20 5:00,12/25/20 13:30,Facility 5,Florida,3771,2640,
601681,CNA,12/25/20 5:00,12/25/20 13:30,Facility 5,Florida,3771,2640,
652474,CNA,12/25/20 13:00,12/26/20 1:30,Facility 5,Florida,3614,2530,
913993,RN,12/26/20 1:00,12/26/20 13:30,Facility 6,Florida,14219,11375,
601681,CNA,12/26/20 5:00,12/26/20 13:30,Facility 5,Florida,3929,2750,
455103,CNA,12/26/20 5:00,12/26/20 13:30,Facility 5,Florida,3929,2750,
660655,CNA,12/26/20 13:00,12/27/20 1:30,Facility 5,Florida,3300,2310,
557418,RN,12/26/20 13:00,12/27/20 1:30,Facility 6,Florida,12594,10075,
238386,RN,12/26/20 17:00,12/27/20 5:30,Facility 6,Florida,13563,10850,
315176,RN,12/27/20 1:00,12/27/20 13:30,Facility 6,Florida,13000,10400,20
448740,RN,12/27/20 1:00,12/27/20 13:30,Facility 6,Florida,13000,10400,
601681,CNA,12/27/20 5:00,12/27/20 13:30,Facility 5,Florida,3457,2420,
455103,CNA,12/27/20 5:00,12/27/20 13:30,Facility 5,Florida,3457,2420,
660655,CNA,12/27/20 13:00,12/28/20 1:30,Facility 5,Florida,3300,2310,
652474,CNA,12/27/20 13:00,12/28/20 1:30,Facility 5,Florida,3300,2310,
465132,CNA,12/27/20 13:00,12/28/20 1:30,Facility 5,Florida,3300,2310,
238386,RN,12/27/20 17:00,12/28/20 5:30,Facility 6,Florida,13563,10850,
341626,CNA,12/28/20 1:00,12/28/20 5:00,Facility 5,Florida,3457,2420,21
781898,CNA,12/28/20 1:00,12/28/20 13:30,Facility 5,Florida,3457,2420,
448740,RN,12/28/20 1:00,12/28/20 13:30,Facility 6,Florida,13000,10400,
302977,RN,12/28/20 1:00,12/28/20 13:30,Facility 6,Florida,13000,10400,
455103,CNA,12/28/20 5:00,12/28/20 13:30,Facility 5,Florida,3457,2420,
601681,CNA,12/28/20 5:00,12/28/20 13:30,Facility 5,Florida,3457,2420,
652474,CNA,12/28/20 13:00,12/29/20 1:30,Facility 5,Florida,3143,2200,
465132,CNA,12/28/20 13:00,12/29/20 1:30,Facility 5,Florida,3143,2200,
660655,CNA,12/28/20 13:00,12/29/20 1:30,Facility 5,Florida,3143,2200,
313392,RN,12/28/20 13:00,12/29/20 1:30,Facility 6,Florida,12188,9750,
353579,RN,12/28/20 13:00,12/29/20 1:30,Facility 6,Florida,12188,9750,
360785,TECH,12/28/20 14:00,12/28/20 22:30,Facility 1,Florida,2286,1600,
341626,CNA,12/29/20 1:00,12/29/20 5:00,Facility 5,Florida,3300,2310,4
213636,CNA,12/29/20 1:00,12/29/20 5:00,Facility 5,Florida,3300,2310,
743466,RN,12/29/20 1:00,12/29/20 13:30,Facility 6,Florida,13563,10850,
749400,RN,12/29/20 1:00,12/29/20 13:30,Facility 6,Florida,13563,10850,
302977,RN,12/29/20 1:00,12/29/20 13:30,Facility 6,Florida,12594,10075,
317751,RN,12/29/20 1:00,12/29/20 13:30,Facility 6,Florida,12594,10075,
274323,RN,12/29/20 1:00,12/29/20 13:30,Facility 6,Florida,13563,10850,
601681,CNA,12/29/20 5:00,12/29/20 13:30,Facility 5,Florida,3300,2310,
455103,CNA,12/29/20 5:00,12/29/20 13:30,Facility 5,Florida,3300,2310,
660655,CNA,12/29/20 13:00,12/30/20 1:30,Facility 5,Florida,3143,2200,
652474,CNA,12/29/20 13:00,12/29/20 21:30,Facility 5,Florida,3143,2200,
465132,CNA,12/29/20 13:00,12/30/20 1:30,Facility 5,Florida,3143,2200,
238386,RN,12/29/20 13:00,12/30/20 1:30,Facility 6,Florida,12188,9750,
557418,RN,12/29/20 13:00,12/30/20 1:30,Facility 6,Florida,12188,9750,
615852,RN,12/29/20 13:00,12/30/20 1:30,Facility 6,Florida,12188,9750,
360785,TECH,12/29/20 14:00,12/29/20 22:30,Facility 1,Florida,2286,1600,
460973,RN,12/29/20 17:00,12/30/20 5:30,Facility 6,Florida,13125,10500,4
490904,RN,12/29/20 19:00,12/30/20 7:30,Facility 6,Florida,13125,10500,
601681,CNA,12/30/20 1:00,12/30/20 9:30,Facility 5,Florida,3300,2310,
455103,CNA,12/30/20 1:00,12/30/20 9:30,Facility 5,Florida,3300,2310,
852786,RN,12/30/20 1:00,12/30/20 13:30,Facility 6,Florida,12594,10075,
213636,CNA,12/30/20 9:30,12/30/20 13:30,Facility 5,Florida,3300,2310,7
341626,CNA,12/30/20 9:30,12/30/20 13:30,Facility 5,Florida,3300,2310,4
213636,CNA,12/30/20 9:30,12/30/20 13:30,Facility 5,Florida,3300,2310,
660655,CNA,12/30/20 13:00,12/31/20 1:30,Facility 5,Florida,3143,2200,21
465132,CNA,12/30/20 13:00,12/31/20 1:30,Facility 5,Florida,3143,2200,
714970,RN,12/30/20 13:00,12/31/20 1:30,Facility 6,Florida,12188,9750,
557418,RN,12/30/20 13:00,12/31/20 1:30,Facility 6,Florida,12188,9750,
576647,RN,12/30/20 13:00,12/31/20 1:30,Facility 6,Florida,12188,9750,
360785,TECH,12/30/20 14:00,12/30/20 22:30,Facility 1,Florida,2286,1600,
490904,RN,12/30/20 19:00,12/31/20 7:30,Facility 6,Florida,13125,10500,
744401,CNA,12/31/20 1:00,12/31/20 9:30,Facility 5,Florida,3300,2310,
781898,CNA,12/31/20 5:00,12/31/20 13:30,Facility 5,Florida,3300,2310,
465132,CNA,12/31/20 13:00,12/31/20 21:30,Facility 5,Florida,3143,2200,
360785,TECH,12/31/20 14:00,12/31/20 9:30,Facility 1,Florida,2286,1600,24
360785,TECH,12/31/20 14:00,12/31/20 21:30,Facility 1,Florida,2286,1600,
455103,CNA,1/1/21 1:00,1/1/21 9:30,Facility 5,Florida,3771,2640,20
601681,CNA,1/1/21 1:00,1/1/21 9:30,Facility 5,Florida,3771,2640,20
913993,RN,1/1/21 1:00,1/1/21 13:30,Facility 6,Florida,13813,11050,4
455103,CNA,1/1/21 1:00,1/1/21 13:30,Facility 5,Florida,3771,2640,
601681,CNA,1/1/21 1:00,1/1/21 13:30,Facility 5,Florida,3771,2640,
744401,CNA,1/1/21 1:00,1/1/21 9:30,Facility 5,Florida,3771,2640,
307827,RN,1/1/21 1:00,1/1/21 13:30,Facility 6,Florida,13813,11050,
360736,RN,1/1/21 13:00,1/2/21 1:30,Facility 6,Florida,14438,11550,21
576647,RN,1/1/21 13:00,1/2/21 1:30,Facility 6,Florida,13406,10725,
781898,CNA,1/2/21 1:00,1/2/21 13:30,Facility 5,Florida,3929,2750,21
455103,CNA,1/2/21 1:00,1/2/21 9:30,Facility 5,Florida,3929,2750,21
749400,RN,1/2/21 1:00,1/2/21 13:30,Facility 6,Florida,15313,12250,19
744401,CNA,1/2/21 1:00,1/2/21 9:30,Facility 5,Florida,3929,2750,
455103,CNA,1/2/21 1:00,1/2/21 9:30,Facility 5,Florida,3929,2750,
601681,CNA,1/2/21 1:00,1/2/21 9:30,Facility 5,Florida,3929,2750,
302977,RN,1/2/21 1:00,1/2/21 13:30,Facility 6,Florida,14219,11375,
317751,RN,1/2/21 1:00,1/2/21 13:30,Facility 6,Florida,14219,11375,
341626,CNA,1/2/21 9:30,1/2/21 13:30,Facility 5,Florida,3457,2420,4
360736,RN,1/2/21 13:00,1/3/21 1:30,Facility 6,Florida,13563,10850,21
851421,RN,1/2/21 13:00,1/3/21 1:30,Facility 6,Florida,13563,10850,21
229973,RN,1/3/21 13:00,1/4/21 1:30,Facility 6,Florida,12594,10075,
437764,RN,1/3/21 13:00,1/4/21 1:30,Facility 6,Florida,13563,10850,
851421,RN,1/3/21 13:00,1/4/21 1:30,Facility 6,Florida,13563,10850,
302977,RN,1/4/21 1:00,1/4/21 13:30,Facility 6,Florida,13000,10400,
655015,RN,1/4/21 1:00,1/4/21 13:30,Facility 6,Florida,13000,10400,
437315,RN,1/4/21 12:00,1/5/21 0:30,Facility 4,Florida,13125,10500,
465132,CNA,1/4/21 13:00,1/5/21 1:30,Facility 5,Florida,3143,2200,4
652474,CNA,1/4/21 13:00,1/5/21 1:30,Facility 5,Florida,3143,2200,
353579,RN,1/4/21 13:00,1/5/21 1:30,Facility 6,Florida,12188,9750,
437315,RN,1/5/21 12:00,1/6/21 0:30,Facility 4,Florida,13125,10500,
465132,CNA,1/5/21 13:00,1/6/21 1:30,Facility 5,Florida,3143,2200,
652474,CNA,1/5/21 13:00,1/6/21 1:30,Facility 5,Florida,3143,2200,
437764,RN,1/5/21 13:00,1/6/21 1:30,Facility 6,Florida,13125,10500,
576647,RN,1/5/21 13:00,1/6/21 1:30,Facility 8,Florida,12188,9750,
360785,TECH,1/5/21 14:00,1/5/21 22:30,Facility 1,Florida,2286,1600,
307827,RN,1/6/21 0:45,1/6/21 13:15,Facility 4,Florida,12594,10075,19
660655,CNA,1/6/21 1:00,1/6/21 13:30,Facility 5,Florida,3300,2310,4
315176,RN,1/6/21 1:00,1/6/21 13:30,Facility 6,Florida,12594,10075,
672116,CNA,1/6/21 5:00,1/6/21 13:30,Facility 5,Florida,3300,2310,4
781898,CNA,1/6/21 5:00,1/6/21 13:30,Facility 5,Florida,3300,2310,
683857,RN,1/6/21 12:45,1/7/21 1:15,Facility 4,Florida,12188,9750,
652474,CNA,1/6/21 13:00,1/7/21 1:30,Facility 5,Florida,3143,2200,
714970,RN,1/6/21 13:00,1/7/21 1:30,Facility 6,Florida,12188,9750,
576647,RN,1/6/21 13:00,1/7/21 1:30,Facility 8,Florida,12188,9750,
672116,CNA,1/7/21 1:00,1/7/21 13:30,Facility 5,Florida,3300,2310,
744401,CNA,1/7/21 1:00,1/7/21 9:30,Facility 5,Florida,3300,2310,
744792,RN,1/7/21 13:00,1/8/21 1:30,Facility 8,Florida,12188,9750,21
437764,RN,1/7/21 13:00,1/8/21 1:30,Facility 6,Florida,13125,10500,5
557418,RN,1/7/21 13:00,1/8/21 1:30,Facility 6,Florida,12188,9750,4
348091,RN,1/7/21 13:00,1/8/21 1:30,Facility 6,Florida,12188,9750,
238386,RN,1/7/21 13:00,1/8/21 1:30,Facility 6,Florida,13125,10500,
313392,RN,1/7/21 13:00,1/8/21 1:30,Facility 6,Florida,12188,9750,
615852,RN,1/7/21 13:00,1/8/21 1:30,Facility 6,Florida,12188,9750,
683857,RN,1/7/21 13:00,1/8/21 1:30,Facility 6,Florida,12188,9750,
556061,RN,1/7/21 13:00,1/8/21 1:30,Facility 8,Florida,13125,10500,
274323,RN,1/7/21 13:00,1/8/21 1:30,Facility 8,Florida,13563,10850,
360785,TECH,1/7/21 14:00,1/7/21 22:30,Facility 1,Florida,2286,1600,9
156741,RN,1/8/21 1:00,1/8/21 13:30,Facility 6,Florida,13563,10850,21
781898,CNA,1/8/21 1:00,1/8/21 13:30,Facility 7,Florida,3300,2310,9
672116,CNA,1/8/21 1:00,1/8/21 13:30,Facility 5,Florida,3300,2310,
652474,CNA,1/8/21 1:00,1/8/21 13:30,Facility 5,Florida,3300,2310,
744401,CNA,1/8/21 1:00,1/8/21 9:30,Facility 5,Florida,3300,2310,
315176,RN,1/8/21 1:00,1/8/21 13:30,Facility 6,Florida,12594,10075,
437315,RN,1/8/21 12:00,1/9/21 0:30,Facility 4,Florida,13125,10500,
626780,RN,1/8/21 12:45,1/9/21 1:15,Facility 4,Florida,12188,9750,
744792,RN,1/8/21 13:00,1/9/21 1:30,Facility 8,Florida,12188,9750,21
465132,CNA,1/8/21 13:00,1/9/21 1:30,Facility 5,Florida,3143,2200,
615852,RN,1/8/21 13:00,1/9/21 1:30,Facility 6,Florida,12188,9750,
353579,RN,1/8/21 13:00,1/9/21 1:30,Facility 6,Florida,12188,9750,
238386,RN,1/8/21 13:00,1/9/21 1:30,Facility 6,Florida,13125,10500,
437764,RN,1/8/21 13:00,1/9/21 1:30,Facility 6,Florida,13125,10500,
241398,RN,1/8/21 13:00,1/9/21 1:30,Facility 6,Florida,12188,9750,
638691,RN,1/9/21 0:45,1/9/21 13:15,Facility 4,Florida,13000,10400,
534014,CNA,1/9/21 1:00,1/9/21 13:30,Facility 7,Florida,3457,2419,24
652474,CNA,1/9/21 1:00,1/9/21 13:30,Facility 5,Florida,3457,2420,
744401,CNA,1/9/21 1:00,1/9/21 9:30,Facility 5,Florida,3457,2420,
852786,RN,1/9/21 1:00,1/9/21 13:30,Facility 6,Florida,13000,10400,
448740,RN,1/9/21 1:00,1/9/21 13:30,Facility 6,Florida,13000,10400,
169423,RN,1/9/21 12:45,1/10/21 1:15,Facility 4,Florida,13563,10850,
695610,RN,1/9/21 12:45,1/10/21 1:15,Facility 4,Florida,12594,10075,
576647,RN,1/9/21 13:00,1/10/21 1:30,Facility 8,Florida,12594,10075,4
465132,CNA,1/9/21 13:00,1/9/21 21:30,Facility 5,Florida,3300,2310,
851421,RN,1/9/21 13:00,1/10/21 1:30,Facility 6,Florida,13563,10850,
229973,RN,1/9/21 13:00,1/10/21 1:30,Facility 6,Florida,12594,10075,
746907,RN,1/9/21 13:00,1/10/21 1:30,Facility 8,Florida,12594,10075,
638691,RN,1/10/21 0:45,1/10/21 13:15,Facility 4,Florida,13000,10400,
744401,CNA,1/10/21 1:00,1/10/21 9:30,Facility 5,Florida,3457,2420,21
744401,CNA,1/10/21 1:00,1/10/21 13:30,Facility 7,Florida,3457,2419,8
749400,RN,1/10/21 1:00,1/10/21 13:30,Facility 6,Florida,14000,11200,
315176,RN,1/10/21 1:00,1/10/21 13:30,Facility 6,Florida,13000,10400,
448740,RN,1/10/21 1:00,1/10/21 13:30,Facility 6,Florida,13000,10400,
547518,RN,1/10/21 1:00,1/10/21 13:30,Facility 8,Florida,13000,10400,
576647,RN,1/10/21 13:00,1/11/21 1:30,Facility 8,Florida,12594,10075,7
465132,CNA,1/10/21 13:00,1/10/21 21:30,Facility 5,Florida,3300,2310,
229973,RN,1/10/21 13:00,1/11/21 1:30,Facility 6,Florida,12594,10075,
744401,CNA,1/11/21 1:00,1/11/21 9:30,Facility 5,Florida,3457,2420,21
781898,CNA,1/11/21 1:00,1/11/21 13:30,Facility 7,Florida,3457,2419,9
672116,CNA,1/11/21 1:00,1/11/21 13:30,Facility 5,Florida,3457,2420,
652474,CNA,1/11/21 1:00,1/11/21 13:30,Facility 5,Florida,3457,2420,
655015,RN,1/11/21 1:00,1/11/21 13:30,Facility 6,Florida,13000,10400,
317751,RN,1/11/21 1:00,1/11/21 13:30,Facility 6,Florida,13000,10400,
448740,RN,1/11/21 1:00,1/11/21 13:30,Facility 6,Florida,13000,10400,
545958,RN,1/11/21 1:00,1/11/21 13:30,Facility 8,Florida,14000,11200,
437315,RN,1/11/21 12:00,1/12/21 0:30,Facility 4,Florida,13125,10500,
626780,RN,1/11/21 12:45,1/12/21 1:15,Facility 4,Florida,12188,9750,
683857,RN,1/11/21 12:45,1/12/21 1:15,Facility 4,Florida,12188,9750,
615852,RN,1/11/21 13:00,1/12/21 1:30,Facility 6,Florida,12188,9750,
238386,RN,1/11/21 13:00,1/12/21 1:30,Facility 6,Florida,13125,10500,
323477,RN,1/11/21 13:00,1/11/21 21:30,Facility 7,Florida,13125,10500,
832974,RN,1/11/21 13:00,1/12/21 1:30,Facility 8,Florida,12188,9750,
576647,RN,1/11/21 13:00,1/12/21 1:30,Facility 8,Florida,12188,9750,
536866,RN,1/11/21 18:00,1/12/21 6:30,Facility 7,Florida,13125,10500,
455103,CNA,1/12/21 1:00,1/12/21 13:30,Facility 5,Florida,3300,2310,
601681,CNA,1/12/21 1:00,1/12/21 13:30,Facility 5,Florida,3300,2310,
545958,RN,1/12/21 1:00,1/12/21 13:30,Facility 8,Florida,13563,10850,
606879,RN,1/12/21 12:00,1/13/21 0:30,Facility 4,Florida,13125,10500,
353579,RN,1/12/21 13:00,1/13/21 1:30,Facility 6,Florida,12188,9750,21
576647,RN,1/12/21 13:00,1/13/21 1:30,Facility 8,Florida,12188,9750,4
652474,CNA,1/12/21 13:00,1/13/21 1:30,Facility 5,Florida,3143,2200,
653023,CNA,1/12/21 13:00,1/13/21 1:30,Facility 5,Florida,3143,2200,
490904,RN,1/12/21 13:00,1/13/21 1:30,Facility 6,Florida,13125,10500,
557418,RN,1/12/21 13:00,1/13/21 1:30,Facility 6,Florida,12188,9750,
749400,RN,1/12/21 13:00,1/12/21 21:30,Facility 6,Florida,13125,10500,
888696,RN,1/12/21 13:00,1/13/21 1:30,Facility 8,Florida,13125,10500,
360785,TECH,1/12/21 14:00,1/12/21 22:30,Facility 1,Florida,2286,1600,9
536866,RN,1/12/21 15:00,1/13/21 3:30,Facility 7,Florida,13125,10500,
455103,CNA,1/13/21 1:00,1/13/21 13:30,Facility 5,Florida,3300,2310,
601681,CNA,1/13/21 1:00,1/13/21 13:30,Facility 5,Florida,3300,2310,
302977,RN,1/13/21 1:00,1/13/21 13:30,Facility 6,Florida,12594,10075,
315176,RN,1/13/21 1:00,1/13/21 13:30,Facility 6,Florida,12594,10075,
343471,RN,1/13/21 1:00,1/13/21 13:30,Facility 6,Florida,13563,10850,
307827,RN,1/13/21 1:00,1/13/21 13:30,Facility 8,Florida,12594,10075,
632875,RN,1/13/21 12:00,1/14/21 0:30,Facility 4,Florida,13125,10500,7
606879,RN,1/13/21 12:00,1/14/21 0:30,Facility 4,Florida,13125,10500,
437315,RN,1/13/21 12:00,1/14/21 0:30,Facility 4,Florida,13125,10500,
454581,RN,1/13/21 12:45,1/14/21 1:15,Facility 4,Florida,13125,10500,
255413,CNA,1/13/21 13:00,1/14/21 1:30,Facility 5,Florida,3143,2200,
465132,CNA,1/13/21 13:00,1/13/21 21:30,Facility 5,Florida,3143,2200,
490904,RN,1/13/21 13:00,1/14/21 1:30,Facility 6,Florida,13125,10500,
353579,RN,1/13/21 13:00,1/14/21 1:30,Facility 6,Florida,12188,9750,
500946,RN,1/13/21 13:00,1/14/21 1:30,Facility 6,Florida,13125,10500,
632875,RN,1/14/21 0:00,1/14/21 12:30,Facility 4,Florida,13563,10850,
723380,RN,1/14/21 0:45,1/14/21 13:15,Facility 4,Florida,12594,10075,
302977,RN,1/14/21 1:00,1/14/21 13:30,Facility 6,Florida,12594,10075,21
672116,CNA,1/14/21 1:00,1/14/21 13:30,Facility 5,Florida,3300,2310,
744401,CNA,1/14/21 1:00,1/14/21 9:30,Facility 5,Florida,3300,2310,
448740,RN,1/14/21 1:00,1/14/21 13:30,Facility 6,Florida,12594,10075,
852786,RN,1/14/21 1:00,1/14/21 13:30,Facility 6,Florida,12594,10075,
606879,RN,1/14/21 12:00,1/15/21 0:30,Facility 4,Florida,13125,10500,
749400,RN,1/14/21 12:00,1/14/21 20:30,Facility 4,Florida,13125,10500,
929699,RN,1/14/21 12:45,1/15/21 1:15,Facility 4,Florida,13125,10500,
683857,RN,1/14/21 12:45,1/15/21 1:15,Facility 4,Florida,12188,9750,
916937,CNA,1/14/21 13:00,1/14/21 21:30,Facility 5,Florida,3143,2200,
714970,RN,1/14/21 13:00,1/15/21 1:30,Facility 6,Florida,12188,9750,
